kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,klas,kdsls,kdsubsls,nmsls
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,0041,0,RT 33 RW 15 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,0042,0,RT 32 RW 15 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,0043,0,RT 44 RW 15 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,0044,0,RT 45 RW 15 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,0045,0,RT 46 RW 15 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,1001,0,HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,010,BATU AMPAR,2,1002,0,HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0001,0,RT 01 RW 01 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0002,0,RT 02 RW 01 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0003,0,RT 03 RW 01 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0004,0,RT 04 RW 01 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0005,0,RT 05 RW 02 DUSUN SIDOMUIYO
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0006,0,RT 06 RW 02 DUSUN SIDOMUIYO
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0007,0,RT 07 RW 02 DUSUN SIDOMUIYO
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0008,0,RT 08 RW 02 DUSUN SIDOMUIYO
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0009,0,RT 09 RW 03 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0010,0,RT 010 RW 03 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0011,0,RT 011 RW 03 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0012,0,RT 012 RW 04 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0013,0,RT 013 RW 04 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,0014,0,RT 014 RW 04 DUSUN SUKA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,2001,0,HUTAN DESA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,011,SUNGAI KERAWANG,2,2002,0,HUTAN DESA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0001,0,RT 01 RW 01 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0002,0,RT 02 RW 01 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0003,0,RT 04 RW 01 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0004,0,RT 06 RW 02 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0005,0,RT 08 RW 02 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0006,0,RT 10 RW 02 DUSUN SUMBER JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0007,0,RT 03 RW 03 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0008,0,RT 05 RW 03 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0009,0,RT 07 RW 03 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0010,0,RT 09 RW 04 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0011,0,RT 11 RW 04 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,0012,0,RT 12 RW 04 DUSUN SUMBER MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,1001,0,HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,012,SUMBER AGUNG,2,2002,0,HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0001,0,RT 01 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0002,0,RT 02 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0003,0,RT 03 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0004,0,RT 04 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0005,0,RT 05 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0006,0,RT 06 RW 02 DUSUN WONODADI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0007,0,RT 07 RW 02 DUSUN WONODADI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0008,0,RT 08 RW 03 DUSUN BANDARAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0009,0,RT 09 RW 03 DUSUN BANDARAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0010,0,RT 010 RW 03 DUSUN BANDARAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0011,0,RT 011 RW 04 DUSUN DURIAN JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0012,0,RT 012 RW 04 DUSUN DURIAN JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0013,0,RT 013 RW 05 DUSUN DURIAN JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0014,0,RT 014 RW 05 DUSUN PRANA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0015,0,RT 015 RW 05 DUSUN PRANA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,0016,0,RT 016 RW 01 DUSUN WONOSARI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1001,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1002,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1003,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1004,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1005,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1006,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1007,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,013,MUARA TIGA,2,1008,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0001,0,RT 01 RW 01 DUSUN SATU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0002,0,RT 05 RW 01 DUSUN SATU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0003,0,RT 06 RW 01 DUSUN SATU
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0004,0,RT 02 RW 02 DUSUN DUA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0005,0,RT 03 RW 02 DUSUN DUA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,0006,0,RT 04 RW 02 DUSUN DUA
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,014,TANJUNG BERINGIN,2,2001,0,HUTAN RAKYAT
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0001,0,RT 01 RW 01 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0002,0,RT 02 RW 01 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0003,0,RT 03 RW 01 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0004,0,RT 04 RW 02 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0005,0,RT 05 RW 02 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0006,0,RT 06 RW 02 DUSUN MEDAN DELI
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0007,0,RT 07 RW 03 DUSUN SUNGAI MASJID
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0008,0,RT 08 RW 03 DUSUN SUNGAI MASJID
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0009,0,RT 09 RW 04 DUSUN SUNGAI MASJID
61,KALIMANTAN BARAT,12,KUBU RAYA,010,BATU AMPAR,015,MEDAN MAS,2,0010,0,RT 10 RW 04 DUSUN SUNGAI MASJID
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0001,0,RT 01 RW 01 DUSUN PERMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0002,0,RT 02 RW 01 DUSUN PERMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0003,0,RT 03 RW 01 DUSUN PERMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0004,0,RT 04 RW 01 DUSUN PERMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0005,0,RT 05 RW 02 DUSUN DUNGUN REJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0006,0,RT 06 RW 02 DUSUN DUNGUN REJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0007,0,RT 07 RW 03 DUSUN DUNGUN REJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0008,0,RT 08 RW 03 DUSUN DUNGUN REJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,0009,0,RT 09 RW 04 DUSUN MAKARTI JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,001,SUNGAI DUNGUN,2,1001,0,KEBUN SAWIT DAN HUTAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0001,0,RT 001 RW 001 DUSUN KARYA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0002,0,RT 002 RW 001 DUSUN KARYA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0003,0,RT 003 RW 001 DUSUN KARYA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0004,0,RT 001 RW 002 DUSUN DUNGUN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0005,0,RT 002 RW 002 DUSUN DUNGUN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0006,0,RT 001 RW 003 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0007,0,RT 002 RW 003 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0008,0,RT 003 RW 003 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0009,0,RT 004 RW 004 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0010,0,RT 005 RW 004 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,0011,0,RT 006 RW 004 DUSUN KARYA MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,1001,0,KEBUN KELAPA SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,002,TERENTANG HULU,2,1002,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0001,0,RT 001 RW 001 DUSUN USAHA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0002,0,RT 002 RW 001 DUSUN USAHA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0003,0,RT 003 RW 001 DUSUN USAHA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0004,0,RT 004 RW 001 DUSUN USAHA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0005,0,RT 001 RW 002 DUSUN SEPAKAT JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0006,0,RT 002 RW 002 DUSUN SEPAKAT JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0007,0,RT 003 RW 002 DUSUN SEPAKAT JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0008,0,RT 004 RW 002 DUSUN SEPAKAT JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0009,0,RT 001 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0010,0,RT 002 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0011,0,RT 003 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0012,0,RT 004 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0013,0,RT 005 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0014,0,RT 006 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,0015,0,RT 007 RW 003 DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,1001,0,DUSUN USAHA BAKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,003,TELUK BAYUR,2,1002,0,DUSUN GAYA BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0001,0,RT 01 RW 01 DUSUN TANJUNG HARAPAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0002,0,RT 02 RW 01 DUSUN TANJUNG HARAPAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0003,0,RT 01 RW 02 DUSUN TANJUNG HARAPAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0004,0,RT 02 RW 02 DUSUN TANJUNG HARAPAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0005,0,RT 01 RW 01 DUSUN KELOLA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0006,0,RT 02 RW 01 DUSUN KELOLA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0007,0,RT 01 RW 02 DUSUN KELOLA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0008,0,RT 02 RW 02 DUSUN KELOLA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0009,0,RT 01 RW 01 DUSUN SAMPANG
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0010,0,RT 02 RW 01 DUSUN SAMPANG
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0011,0,RT 01 RW 02 DUSUN SAMPANG
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,004,TELUK EMPENING,2,0012,0,RT 02 RW 02 DUSUN SAMPANG
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,005,TERENTANG HILIR,2,0001,0,RT 001 RW 001 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,005,TERENTANG HILIR,2,0002,0,RT 002 RW 001 DUSUN BERINGIN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,005,TERENTANG HILIR,2,0003,0,RT 001 RW 002 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,005,TERENTANG HILIR,2,0004,0,RT 002 RW 002 DUSUN KARYA TANI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0001,0,RT 01 RW 08 DUSUN SIDO ASRI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0002,0,RT 02 RW 01 DUSUN SIDO ASRI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0003,0,RT 03 RW 01 DUSUN SIDO ASRI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0004,0,RT 04 RW 02 DUSUN SIDO MUKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0005,0,RT 05 RW 02 DUSUN SIDO MUKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0006,0,RT 06 RW 03 DUSUN SIDO MUKTI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0007,0,RT 07 RW 03 DUSUN SIDO MUKTI.
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0008,0,RT 08 RW 04 DUSUN BANYUMANIK
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0009,0,RT 09 RW 04 DUSUN BANYUMANIK
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0010,0,RT 010 RW 05 DUSUN BANYUMANIK
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0011,0,RT 011 RW 05 DUSUN BANYUMANIK
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0012,0,RT 012 RW 06 DUSUN WONOREJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0013,0,RT 013 RW 06 DUSUN WONOREJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0014,0,RT 014 RW 07 DUSUN WONOREJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0015,0,RT 015 RW 07 DUSUN WONOREJO
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,0016,0,RT 016 RW 08 DUSUN SIDO ASRI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,1001,0,KEBUN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,006,SUNGAI RADAK SATU,2,1002,0,KAWASAN PERTANIAN
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0001,0,RT 001 RW 001 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0002,0,RT 002 RW 001 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0003,0,RT 003 RW 002 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0004,0,RT 004 RW 002 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0005,0,RT 005 RW 003 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0006,0,RT 006 RW 003 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0007,0,RT 007 RW 003 DUSUN RADAK MAKMUR
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0008,0,RT 008 RW 004 DUSUN RADAK MULYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0009,0,RT 009 RW 004 DUSUN RADAK MULYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0010,0,RT 010 RW 004 DUSUN RADAK MULYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0011,0,RT 011 RW 005 DUSUN RADAK MULYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0012,0,RT 012 RW 005 DUSUN RADAK MULYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0013,0,RT 013 RW 006 DUSUN RADAK SARI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0014,0,RT 014 RW 006 DUSUN RADAK SARI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0015,0,RT 015 RW 001 DUSUN RADAK SARI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0016,0,RT 016 RW 007 DUSUN RADAK SARI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,007,SUNGAI RADAK DUA,2,0017,0,RT 017 RW 007 DUSUN RADAK SARI
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0001,0,RT 01 RW 01 DUSUN KUALA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0002,0,RT 02 RW 01 DUSUN KUALA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0003,0,RT 03 RW 01 DUSUN KUALA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0004,0,RT 01 RW 02 DUSUN HARAPAN BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0005,0,RT 02 RW 02 DUSUN HARAPAN BARU
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0006,0,RT 01 RW 03 DUSUN MUTIARA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0007,0,RT 02 RW 03 DUSUN MUTIARA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0008,0,RT 03 RW 03 DUSUN MUTIARA JAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,020,TERENTANG,008,PERMATA,2,0009,0,RT 04 RW 04 DUSUN MUTIARA JAYA
